"CHROM","source","type","start","end","score","strand","phase","attributes","ID","PI","NUMBERofSNPs"
"chr5","feature","gene",21820655,21821942,".","+",".","ID=Mp5g20350;MapolyID=Mapoly0058s0013;Name=Mp5g20350","Mp5g20350",0.00285788,15
"chr5","feature","gene",21823109,21826013,".","-",".","ID=Mp5g20360;MapolyID=Mapoly0058s0014;Name=Mp5g20360","Mp5g20360",0.0030724725,33
"chr5","feature","gene",21827595,21830003,".","+",".","ID=Mp5g20370;MapolyID=Mapoly0058s0015;Name=Mp5g20370","Mp5g20370",0.00164285825,16
"chr5","feature","gene",21827819,21828364,".","-",".","ID=Mp5g20380;MapolyID=Mapoly0058s0016;Name=Mp5g20380","Mp5g20380",0.0017142865,7
"chr5","feature","gene",21830022,21831597,".","+",".","ID=Mp5g20390;MapolyID=Mapoly0058s0017;Name=Mp5g20390","Mp5g20390",0.001714285,10
"chr5","feature","gene",21843151,21851519,".","+",".","ID=Mp5g20400;MapolyID=Mapoly0058s0018;Name=Mp5g20400","Mp5g20400",0.00149015457142857,26
"chr5","feature","gene",21855533,21856839,".","-",".","ID=Mp5g20410;MapolyID=Mapoly0058s0019;Name=Mp5g20410","Mp5g20410",0.002214635,11
"chr5","feature","gene",21870232,21871841,".","+",".","ID=Mp5g20420;MapolyID=Mapoly0058s0020;Name=Mp5g20420","Mp5g20420",0.001238095,6
"chr5","feature","gene",21874549,21876868,".","+",".","ID=Mp5g20430;MapolyID=Mapoly0058s0021;Name=Mp5g20430","Mp5g20430",0.00114285833333333,10
"chr5","feature","gene",21911362,21914343,".","-",".","ID=Mp5g20440;MapolyID=Mapoly0058s0022;Name=Mp5g20440","Mp5g20440",0.003608675,35
"chr5","feature","gene",21918576,21924769,".","+",".","ID=Mp5g20450;MapolyID=Mapoly0058s0023;Name=Mp5g20450","Mp5g20450",0.00161174816666667,27
"chr5","feature","gene",21926684,21932820,".","-",".","ID=Mp5g20460;MapolyID=Mapoly0058s0024;Name=Mp5g20460","Mp5g20460",0.00227911,41
"chr5","feature","gene",21942272,21947013,".","-",".","ID=Mp5g20470;MapolyID=Mapoly0058s0025;Name=Mp5g20470","Mp5g20470",0.00249222666666667,32
"chr5","feature","gene",21948655,21949839,".","-",".","ID=Mp5g20480;MapolyID=Mapoly0058s0026;Name=Mp5g20480","Mp5g20480",0.001881245,12
"chr5","feature","gene",21951188,21955964,".","-",".","ID=Mp5g20490;MapolyID=Mapoly0058s0027;Name=Mp5g20490","Mp5g20490",0.0020675562,26
"chr5","feature","gene",21962712,21978049,".","+",".","ID=Mp5g20500;MapolyID=Mapoly0058s0028;Name=Mp5g20500","Mp5g20500",0.00414370764705882,144
"chr5","feature","gene",21978105,21981686,".","-",".","ID=Mp5g20510;MapolyID=Mapoly0058s0029;Name=Mp5g20510","Mp5g20510",0.00177403,17
"chr5","feature","gene",21991302,21992616,".","+",".","ID=Mp5g20520;MapolyID=Mapoly0058s0030;Name=Mp5g20520","Mp5g20520",0.00252381,11
"chr5","feature","gene",22003126,22008598,".","-",".","ID=Mp5g20530;MapolyID=Mapoly0058s0031;Name=Mp5g20530","Mp5g20530",0.001314883,18
"chr5","feature","gene",22034641,22041810,".","-",".","ID=Mp5g20540;MapolyID=Mapoly0058s0032;Name=Mp5g20540","Mp5g20540",0.000817661,15
"chr5","feature","gene",22042251,22048376,".","-",".","ID=Mp5g20550;MapolyID=Mapoly0058s0033;Name=Mp5g20550","Mp5g20550",0.0016762686,21
"chr5","feature","gene",22076192,22077038,".","+",".","ID=Mp5g20570;MapolyID=Mapoly0058s0035;Name=Mp5g20570","Mp5g20570",0.0014526875,7
"chr5","feature","gene",22077110,22081489,".","+",".","ID=Mp5g20580;MapolyID=Mapoly0058s0036;Name=Mp5g20580","Mp5g20580",0.003430308,46
"chr5","feature","gene",22083190,22085127,".","-",".","ID=Mp5g20590;MapolyID=Mapoly0058s0037;Name=Mp5g20590","Mp5g20590",0.00180952,8
"chr5","feature","gene",22085223,22087705,".","+",".","ID=Mp5g20600;MapolyID=Mapoly0058s0038;Name=Mp5g20600","Mp5g20600",0.00464505,20
"chr5","feature","gene",22092612,22094996,".","+",".","ID=Mp5g20610;MapolyID=Mapoly0058s0039;Name=Mp5g20610","Mp5g20610",0.00301587333333333,25
"chr5","feature","gene",22102796,22110181,".","+",".","ID=Mp5g20620;MapolyID=Mapoly0058s0040;Name=Mp5g20620","Mp5g20620",0.00215368944444444,52
"chr5","feature","gene",22111091,22115767,".","+",".","ID=Mp5g20630;MapolyID=Mapoly0058s0041;Name=Mp5g20630","Mp5g20630",0.002848996,38
"chr5","feature","gene",22117125,22118834,".","-",".","ID=Mp5g20640;MapolyID=Mapoly0058s0042;Name=Mp5g20640","Mp5g20640",0.00238095,14
"chr5","feature","gene",22119004,22134882,".","+",".","ID=Mp5g20650;MapolyID=Mapoly0058s0043;Name=Mp5g20650","Mp5g20650",0.00432212993333333,151
"chr5","feature","gene",22134358,22137921,".","-",".","ID=Mp5g20660;MapolyID=Mapoly0058s0044;Name=Mp5g20660","Mp5g20660",0.00061909525,7
"chr5","feature","gene",22155640,22163681,".","-",".","ID=Mp5g20670;MapolyID=Mapoly0058s0047;Name=Mp5g20670","Mp5g20670",0.0005142856,6
"chr5","feature","gene",22164549,22169513,".","-",".","ID=Mp5g20680;MapolyID=Mapoly0058s0048;Name=Mp5g20680","Mp5g20680",0.0009762695,17
"chr5","feature","gene",22169788,22171805,".","+",".","ID=Mp5g20690;MapolyID=Mapoly0058s0049;Name=Mp5g20690","Mp5g20690",0.00161913766666667,12
"chr5","feature","gene",22174521,22177116,".","-",".","ID=Mp5g20700;MapolyID=Mapoly0058s0050;Name=Mp5g20700","Mp5g20700",0.002989165,29
"chr5","feature","gene",22181448,22181678,".","-",".","ID=Mp5g20710;MapolyID=Mapoly0058s0051;Name=Mp5g20710","Mp5g20710",0.00733333,16
"chr5","feature","gene",22183177,22184805,".","+",".","ID=Mp5g20720;MapolyID=Mapoly0058s0052;Name=Mp5g20720","Mp5g20720",0.004,18
"chr5","feature","gene",22187988,22193783,".","-",".","ID=Mp5g20730;MapolyID=Mapoly0058s0053;Name=Mp5g20730","Mp5g20730",0.00299402857142857,46
"chr5","feature","gene",22199009,22200707,".","-",".","ID=Mp5g20740;MapolyID=Mapoly0058s0054;Name=Mp5g20740","Mp5g20740",0.001310404,7
"chr5","feature","gene",22203046,22205465,".","-",".","ID=Mp5g20750;MapolyID=Mapoly0058s0055;Name=Mp5g20750","Mp5g20750",0.00160364333333333,13
"chr5","feature","gene",22230369,22231927,".","-",".","ID=Mp5g20760;MapolyID=Mapoly0058s0056;Name=Mp5g20760","Mp5g20760",0.00157143,10
"chr5","feature","gene",22242572,22242979,".","+",".","ID=Mp5g20770;MapolyID=Mapoly0058s0057;Name=Mp5g20770","Mp5g20770",0.0019074,7
"chr5","feature","gene",22242979,22248425,".","-",".","ID=Mp5g20780;MapolyID=Mapoly0058s0058;Name=Mp5g20780","Mp5g20780",0.00408322571428571,67
"chr5","feature","gene",22248642,22254666,".","+",".","ID=Mp5g20790;MapolyID=Mapoly0058s0059;Name=Mp5g20790","Mp5g20790",0.00288468557142857,50
"chr5","feature","gene",22256078,22256271,".","-",".","ID=Mp5g20800;MapolyID=Mapoly0058s0060;Name=Mp5g20800","Mp5g20800",0.00586384,15
"chr5","feature","gene",22260487,22260559,".","-",".","ID=Mp5g20805a;Name=Mp5g20805a;locus_type=pre_trna;note=aa:Ala%2Canticodon:tgc;product=tRNA-Ala","Mp5g20805a",0.00843339,20
"chr5","feature","gene",22261211,22261283,".","-",".","ID=Mp5g20805b;Name=Mp5g20805b;locus_type=pre_trna;note=aa:Ala%2Canticodon:tgc;product=tRNA-Ala","Mp5g20805b",0.00805452,21
"chr5","feature","gene",22262629,22262700,".","+",".","ID=Mp5g20805c;Name=Mp5g20805c;locus_type=pre_trna;note=aa:Asp%2Canticodon:gtc;product=tRNA-Asp","Mp5g20805c",0.00438095,12
"chr5","feature","gene",22266658,22269570,".","+",".","ID=Mp5g20810;MapolyID=Mapoly0058s0061;Name=Mp5g20810","Mp5g20810",0.00375098725,35
"chr5","feature","gene",22269683,22273228,".","-",".","ID=Mp5g20820;MapolyID=Mapoly0058s0062;Name=Mp5g20820","Mp5g20820",0.0030581824,39
"chr5","feature","gene",22275970,22279583,".","+",".","ID=Mp5g20830;MapolyID=Mapoly0058s0063;Name=Mp5g20830","Mp5g20830",0.003763298,42
"chr5","feature","gene",22294228,22295928,".","+",".","ID=Mp5g20840;MapolyID=Mapoly0058s0064;Name=Mp5g20840","Mp5g20840",0.00172089,16
"chr5","feature","gene",22295949,22296993,".","-",".","ID=Mp5g20850;MapolyID=Mapoly0058s0065;Name=Mp5g20850","Mp5g20850",0.001904765,8
"chr5","feature","gene",22321492,22323691,".","+",".","ID=Mp5g20860;MapolyID=Mapoly0058s0066;Name=Mp5g20860","Mp5g20860",0.002270976,19
"chr5","feature","gene",22323711,22326309,".","+",".","ID=Mp5g20870;MapolyID=Mapoly0058s0067;Name=Mp5g20870","Mp5g20870",0.000333708,7
"chr5","feature","gene",22380534,22386939,".","+",".","ID=Mp5g20880;MapolyID=Mapoly0058s0068;Name=Mp5g20880","Mp5g20880",0.00319873857142857,61
"chr5","feature","gene",22385194,22392708,".","-",".","ID=Mp5g20890;MapolyID=Mapoly0058s0069;Name=Mp5g20890","Mp5g20890",0.004448005,101
"chr5","feature","gene",22393965,22402437,".","+",".","ID=Mp5g20900;MapolyID=Mapoly0058s0070;Name=Mp5g20900","Mp5g20900",0.0017381257,42
"chr5","feature","gene",22404136,22406396,".","+",".","ID=Mp5g20910;MapolyID=Mapoly0058s0071;Name=Mp5g20910","Mp5g20910",0.0031746,22
"chr5","feature","gene",22407582,22410604,".","+",".","ID=Mp5g20920;MapolyID=Mapoly0058s0072;Name=Mp5g20920","Mp5g20920",0.0031087375,28
"chr5","feature","gene",22411479,22419246,".","+",".","ID=Mp5g20930;MapolyID=Mapoly0058s0073;Name=Mp5g20930","Mp5g20930",0.00234970222222222,50
"chr5","feature","gene",22433268,22442012,".","+",".","ID=Mp5g20940;MapolyID=Mapoly0058s0074;Name=Mp5g20940","Mp5g20940",0.00107939844444444,30
"chr5","feature","gene",22451663,22459765,".","-",".","ID=Mp5g20950;MapolyID=Mapoly0058s0075;Name=Mp5g20950","Mp5g20950",0.001160780125,22
"chr5","feature","gene",22467392,22471172,".","+",".","ID=Mp5g20960;MapolyID=Mapoly0058s0077;Name=Mp5g20960","Mp5g20960",0.002784178,39
"chr5","feature","gene",22470811,22474977,".","-",".","ID=Mp5g20970;MapolyID=Mapoly0058s0078;Name=Mp5g20970","Mp5g20970",0.003183036,40
"chr5","feature","gene",22481747,22484066,".","-",".","ID=Mp5g20980;MapolyID=Mapoly0058s0079;Name=Mp5g20980","Mp5g20980",0.0021199475,22
"chr5","feature","gene",22484067,22486859,".","+",".","ID=Mp5g20990;MapolyID=Mapoly0058s0080;Name=Mp5g20990","Mp5g20990",0.00276190666666667,20
"chr5","feature","gene",22491549,22521005,".","-",".","ID=Mp5g21000;MapolyID=Mapoly0058s0081;Name=Mp5g21000","Mp5g21000",0.00131402314814815,93
"chr5","feature","gene",22525321,22526715,".","-",".","ID=Mp5g21010;MapolyID=Mapoly0058s0082;Name=Mp5g21010","Mp5g21010",0.002501295,15
"chr5","feature","gene",22549882,22551906,".","+",".","ID=Mp5g21020;MapolyID=Mapoly0058s0083;Name=Mp5g21020","Mp5g21020",0.00222416666666667,19
"chr5","feature","gene",22557449,22560970,".","-",".","ID=Mp5g21030;MapolyID=Mapoly0058s0084;Name=Mp5g21030","Mp5g21030",0.003013305,31
"chr5","feature","gene",22562640,22563984,".","-",".","ID=Mp5g21040;MapolyID=Mapoly0058s0085;Name=Mp5g21040","Mp5g21040",0.003190475,15
"chr5","feature","gene",22568202,22568274,".","+",".","ID=Mp5g21045a;Name=Mp5g21045a;locus_type=pre_trna;note=aa:Glu%2Canticodon:ctc;product=tRNA-Glu","Mp5g21045a",0.00209584,4
"chr5","feature","gene",22568432,22568504,".","+",".","ID=Mp5g21045b;Name=Mp5g21045b;locus_type=pre_trna;note=aa:Glu%2Canticodon:ctc;product=tRNA-Glu","Mp5g21045b",0.00209584,4
"chr5","feature","gene",22569759,22572802,".","-",".","ID=Mp5g21050;MapolyID=Mapoly0058s0086;Name=Mp5g21050","Mp5g21050",0.003382995,16
"chr5","feature","gene",22593074,22594513,".","+",".","ID=Mp5g21060;MapolyID=Mapoly0058s0087;Name=Mp5g21060","Mp5g21060",0.00171449,9
"chr5","feature","gene",22610165,22628476,".","+",".","ID=Mp5g21070;MapolyID=Mapoly0058s0088;Name=Mp5g21070","Mp5g21070",0.00489071736842105,232
"chr5","feature","gene",22630468,22633423,".","-",".","ID=Mp5g21080;MapolyID=Mapoly0058s0090;Name=Mp5g21080","Mp5g21080",0.001464425,14
"chr5","feature","gene",22647973,22650094,".","-",".","ID=Mp5g21090;MapolyID=Mapoly0058s0091;Name=Mp5g21090","Mp5g21090",0.00160331666666667,15
"chr5","feature","gene",22649452,22655570,".","+",".","ID=Mp5g21100;MapolyID=Mapoly0058s0092;Name=Mp5g21100","Mp5g21100",0.000984235,16
"chr5","feature","gene",22658445,22664822,".","-",".","ID=Mp5g21110;MapolyID=Mapoly0058s0093;Name=Mp5g21110","Mp5g21110",0.0006476184,10
"chr5","feature","gene",22664857,22665213,".","+",".","ID=Mp5g21120;MapolyID=Mapoly0058s0094;Name=Mp5g21120","Mp5g21120",0.001190475,7
"chr5","feature","gene",22680558,22685617,".","+",".","ID=Mp5g21130;MapolyID=Mapoly0058s0095;Name=Mp5g21130","Mp5g21130",0.001885916,22
"chr5","feature","gene",22687233,22701086,".","+",".","ID=Mp5g21140;MapolyID=Mapoly0058s0096;Name=Mp5g21140","Mp5g21140",0.001463263,32
"chr5","feature","gene",22706871,22710821,".","+",".","ID=Mp5g21150;MapolyID=Mapoly0058s0097;Name=Mp5g21150","Mp5g21150",0.0026001226,24
"chr5","feature","gene",22711179,22718420,".","-",".","ID=Mp5g21160;MapolyID=Mapoly0058s0098;Name=Mp5g21160","Mp5g21160",0.0038336775,55
"chr5","feature","gene",22747304,22758547,".","-",".","ID=Mp5g21170;MapolyID=Mapoly0058s0099;Name=Mp5g21170","Mp5g21170",0.00119047783333333,15
"chr5","feature","gene",22789123,22791705,".","-",".","ID=Mp5g21180;MapolyID=Mapoly0058s0100;Name=Mp5g21180","Mp5g21180",0.00306448,20
"chr5","feature","gene",22798234,22801641,".","+",".","ID=Mp5g21190;MapolyID=Mapoly0058s0101;Name=Mp5g21190","Mp5g21190",0.004146165,45
"chr5","feature","gene",22805138,22807287,".","+",".","ID=Mp5g21200;MapolyID=Mapoly0058s0102;Name=Mp5g21200","Mp5g21200",0.00339867333333333,31
"chr5","feature","gene",22809101,22813964,".","-",".","ID=Mp5g21210;MapolyID=Mapoly0058s0103;Name=Mp5g21210","Mp5g21210",0.002352492,31
"chr5","feature","gene",22817558,22822651,".","+",".","ID=Mp5g21220;MapolyID=Mapoly0058s0104;Name=Mp5g21220","Mp5g21220",0.00268289,49
"chr5","feature","gene",22825704,22835041,".","-",".","ID=Mp5g21230;MapolyID=Mapoly0058s0105;Name=Mp5g21230","Mp5g21230",0.00158444054545455,47
"chr5","feature","gene",22835675,22836781,".","-",".","ID=Mp5g21240;MapolyID=Mapoly0058s0106;Name=Mp5g21240","Mp5g21240",0.002190475,11
"chr5","feature","gene",22842123,22846227,".","+",".","ID=Mp5g21250;MapolyID=Mapoly0058s0107;Name=Mp5g21250","Mp5g21250",0.003581114,42
"chr5","feature","gene",22849645,22857966,".","+",".","ID=Mp5g21260;MapolyID=Mapoly0058s0108;Name=Mp5g21260","Mp5g21260",0.00214851333333333,51
"chr5","feature","gene",22858561,22860328,".","-",".","ID=Mp5g21270;MapolyID=Mapoly0058s0109;Name=Mp5g21270","Mp5g21270",0.00371428666666667,31
"chr5","feature","gene",22861976,22864582,".","+",".","ID=Mp5g21280;MapolyID=Mapoly0058s0110;Name=Mp5g21280","Mp5g21280",0.00358352,35
"chr5","feature","gene",22864583,22869150,".","-",".","ID=Mp5g21290;MapolyID=Mapoly0058s0111;Name=Mp5g21290","Mp5g21290",0.002182699,35
"chr5","feature","gene",22867844,22871053,".","+",".","ID=Mp5g21300;MapolyID=Mapoly0058s0112;Name=Mp5g21300","Mp5g21300",0.002572152,34
"chr5","feature","gene",22874070,22878520,".","+",".","ID=Mp5g21320;MapolyID=Mapoly0058s0114;Name=Mp5g21320","Mp5g21320",0.002571655,25
"chr5","feature","gene",22897941,22902458,".","+",".","ID=Mp5g21350;MapolyID=Mapoly0850s0001;Name=Mp5g21350","Mp5g21350",0.000821602,9
"chr5","feature","gene",22918919,22920405,".","-",".","ID=Mp5g21360;MapolyID=Mapoly0058s0116;Name=Mp5g21360","Mp5g21360",0.0005238095,3
"chr5","feature","gene",22938991,22940230,".","+",".","ID=Mp5g21370;MapolyID=Mapoly0058s0117;Name=Mp5g21370","Mp5g21370",0.00489052333333333,48
"chr5","feature","gene",22944120,22946393,".","-",".","ID=Mp5g21380;MapolyID=Mapoly0058s0118;Name=Mp5g21380","Mp5g21380",0.00203174766666667,17
"chr5","feature","gene",22952109,22954896,".","-",".","ID=Mp5g21385;Name=Mp5g21385","Mp5g21385",0.00228661,15
"chr5","feature","gene",22986779,22988222,".","-",".","ID=Mp5g21390;MapolyID=Mapoly0106s0054;Name=Mp5g21390","Mp5g21390",0.00221598,12
"chr5","feature","gene",22995124,22996897,".","+",".","ID=Mp5g21400;MapolyID=Mapoly0106s0053;Name=Mp5g21400","Mp5g21400",0.0010000015,4
"chr5","feature","gene",23010799,23012144,".","-",".","ID=Mp5g21410;Name=Mp5g21410","Mp5g21410",0.000571429,1
"chr5","feature","gene",23016336,23018539,".","+",".","ID=Mp5g21420;MapolyID=Mapoly0488s0001;Name=Mp5g21420","Mp5g21420",0.000984707333333333,9
"chr5","feature","gene",23023351,23024602,".","-",".","ID=Mp5g21430;MapolyID=Mapoly0220s0004;Name=Mp5g21430","Mp5g21430",0.0009523795,5
"chr5","feature","gene",23042039,23043826,".","+",".","ID=Mp5g21440;MapolyID=Mapoly0220s0001;Name=Mp5g21440","Mp5g21440",0.0019800645,12
"chr5","feature","gene",23046369,23049172,".","-",".","ID=Mp5g21450;MapolyID=Mapoly0220s0002;Name=Mp5g21450","Mp5g21450",0.003,14
"chr5","feature","gene",23053550,23055812,".","+",".","ID=Mp5g21460;MapolyID=Mapoly3313s0001;Name=Mp5g21460","Mp5g21460",0.001500777,9
"chr5","feature","gene",23057214,23057950,".","-",".","ID=Mp5g21470;MapolyID=Mapoly2722s0001;Name=Mp5g21470","Mp5g21470",0.00133333,4
"chr5","feature","gene",23057466,23059637,".","-",".","ID=Mp5g21480;MapolyID=Mapoly3855s0001;Name=Mp5g21480","Mp5g21480",0.001174603,11
"chr5","feature","gene",23091947,23093553,".","+",".","ID=Mp5g21490;MapolyID=Mapoly0106s0052;Name=Mp5g21490","Mp5g21490",0.000619116,4
"chr5","feature","gene",23099070,23100967,".","+",".","ID=Mp5g21500;MapolyID=Mapoly0106s0051;Name=Mp5g21500","Mp5g21500",0.0007142855,3
"chr5","feature","gene",23131894,23133718,".","+",".","ID=Mp5g21510;MapolyID=Mapoly0106s0049;Name=Mp5g21510","Mp5g21510",0.001857145,9
"chr5","feature","gene",23145513,23155264,".","-",".","ID=Mp5g21520;MapolyID=Mapoly0106s0048;Name=Mp5g21520","Mp5g21520",0.0016001993,42
"chr5","feature","gene",23167135,23168149,".","+",".","ID=Mp5g21530;MapolyID=Mapoly0106s0046;Name=Mp5g21530","Mp5g21530",0.0005238095,3
"chr5","feature","gene",23188216,23188773,".","-",".","ID=Mp5g21540;MapolyID=Mapoly0106s0045;Name=Mp5g21540","Mp5g21540",0.00247619,6
"chr5","feature","gene",23189264,23193953,".","-",".","ID=Mp5g21550;MapolyID=Mapoly0106s0044;Name=Mp5g21550","Mp5g21550",0.0008952368,13
"chr5","feature","gene",23211420,23217994,".","+",".","ID=Mp5g21560;MapolyID=Mapoly0106s0043;Name=Mp5g21560","Mp5g21560",0.000539682666666667,7
"chr5","feature","gene",23220116,23226982,".","+",".","ID=Mp5g21570;MapolyID=Mapoly0106s0042;Name=Mp5g21570","Mp5g21570",0.00154451171428571,23
"chr5","feature","gene",23230838,23237401,".","+",".","ID=Mp5g21580;MapolyID=Mapoly0106s0041;Name=Mp5g21580","Mp5g21580",0.0022779515,28
"chr5","feature","gene",23241290,23244733,".","-",".","ID=Mp5g21590;MapolyID=Mapoly0106s0040;Name=Mp5g21590","Mp5g21590",0.000857276,8
"chr5","feature","gene",23251093,23254991,".","-",".","ID=Mp5g21600;MapolyID=Mapoly0106s0039;Name=Mp5g21600","Mp5g21600",0.0031801275,32
"chr5","feature","gene",23286572,23288464,".","+",".","ID=Mp5g21610;MapolyID=Mapoly0106s0038;Name=Mp5g21610","Mp5g21610",0.00342922466666667,26
"chr5","feature","gene",23290899,23292760,".","+",".","ID=Mp5g21620;MapolyID=Mapoly0106s0037;Name=Mp5g21620","Mp5g21620",0.00399999666666667,28
"chr5","feature","gene",23294799,23298820,".","-",".","ID=Mp5g21630;MapolyID=Mapoly0106s0036;Name=Mp5g21630","Mp5g21630",0.003562616,44
"chr5","feature","gene",23298872,23301519,".","-",".","ID=Mp5g21640;MapolyID=Mapoly0106s0035;Name=Mp5g21640","Mp5g21640",0.001821595,21
"chr5","feature","gene",23302194,23304556,".","+",".","ID=Mp5g21650;MapolyID=Mapoly0106s0034;Name=Mp5g21650","Mp5g21650",0.00279365,18
"chr5","feature","gene",23309365,23310644,".","-",".","ID=Mp5g21660;MapolyID=Mapoly0106s0033;Name=Mp5g21660","Mp5g21660",0.00197639,9
"chr5","feature","gene",23316880,23319076,".","-",".","ID=Mp5g21670;MapolyID=Mapoly0106s0032;Name=Mp5g21670","Mp5g21670",0.0035017,36
"chr5","feature","gene",23324570,23330097,".","+",".","ID=Mp5g21680;MapolyID=Mapoly0106s0031;Name=Mp5g21680","Mp5g21680",0.00259872428571429,52
"chr5","feature","gene",23343001,23343804,".","+",".","ID=Mp5g21690;MapolyID=Mapoly0106s0030;Name=Mp5g21690","Mp5g21690",0.00558233,16
"chr5","feature","gene",23345431,23348160,".","-",".","ID=Mp5g21700;MapolyID=Mapoly0106s0029;Name=Mp5g21700","Mp5g21700",0.00373926,43
"chr5","feature","gene",23355183,23357572,".","+",".","ID=Mp5g21710;MapolyID=Mapoly0106s0028;Name=Mp5g21710","Mp5g21710",0.00411141333333333,33
"chr5","feature","gene",23359789,23360672,".","+",".","ID=Mp5g21720;MapolyID=Mapoly0106s0027;Name=Mp5g21720","Mp5g21720",0.004907295,26
"chr5","feature","gene",23390665,23399672,".","+",".","ID=Mp5g21730;MapolyID=Mapoly0106s0026;Name=Mp5g21730","Mp5g21730",0.0017715217,49
"chr5","feature","gene",23403156,23408831,".","+",".","ID=Mp5g21740;MapolyID=Mapoly0106s0025;Name=Mp5g21740","Mp5g21740",0.00241388816666667,37
"chr5","feature","gene",23428312,23429672,".","-",".","ID=Mp5g21750;MapolyID=Mapoly0106s0024;Name=Mp5g21750","Mp5g21750",0.00245476,13
"chr5","feature","gene",23430349,23434985,".","+",".","ID=Mp5g21760;MapolyID=Mapoly0106s0023;Name=Mp5g21760","Mp5g21760",0.0026193658,35
"chr5","feature","gene",23444941,23448914,".","+",".","ID=Mp5g21770;MapolyID=Mapoly0106s0022;Name=Mp5g21770","Mp5g21770",0.0020481725,22
"chr5","feature","gene",23450540,23450610,".","+",".","ID=Mp5g21775a;Name=Mp5g21775a;locus_type=pre_trna;note=aa:Gly%2Canticodon:gcc;product=tRNA-Gly","Mp5g21775a",0.00452381,12
"chr5","feature","gene",23453275,23455714,".","+",".","ID=Mp5g21780;MapolyID=Mapoly0106s0021;Name=Mp5g21780","Mp5g21780",0.00182563,16
"chr5","feature","gene",23475855,23481017,".","-",".","ID=Mp5g21800;MapolyID=Mapoly0106s0019;Name=Mp5g21800","Mp5g21800",0.00119047683333333,25
"chr5","feature","gene",23496423,23499890,".","+",".","ID=Mp5g21810;MapolyID=Mapoly0106s0018;Name=Mp5g21810","Mp5g21810",0.0016552605,20
"chr5","feature","gene",23503991,23514431,".","+",".","ID=Mp5g21820;MapolyID=Mapoly0106s0017;Name=Mp5g21820","Mp5g21820",0.00225586390909091,65
"chr5","feature","gene",23521138,23523555,".","+",".","ID=Mp5g21830;MapolyID=Mapoly0106s0016;Name=Mp5g21830","Mp5g21830",0.00319694333333333,30
